Order_ID,Date,Racer_ID,Branch_ID,Product_ID,Quantity
ORD06874,2017-08-31 06:44:45,54445,4346,62921,6
ORD06874,2017-08-31 06:44:45,54445,4346,12695,6
ORD06874,2017-08-31 06:44:45,54445,4346,45920,10
ORD06875,2021-05-11 22:36:55,6532123,2149,54262,6
ORD06875,2021-05-11 22:36:55,6532123,2149,35658,4
ORD06875,2021-05-11 22:36:55,6532123,2149,20729,4
ORD06876,2022-10-30 09:49:33,6530104,2149,99789,9
ORD06876,2022-10-30 09:49:33,6530104,2149,63351,4
ORD06876,2022-10-30 09:49:33,6530104,2149,54262,2
ORD06877,2021-09-30 00:38:39,54481,2149,75733,4
ORD06877,2021-09-30 00:38:39,54481,2149,12200,9
ORD06877,2021-09-30 00:38:39,54481,2149,20729,2
ORD06878,2017-03-05 23:43:09,54445,7859,54064,10
ORD06878,2017-03-05 23:43:09,54445,7859,46212,1
ORD06879,2022-11-01 05:15:58,350097,2149,86820,9
ORD06879,2022-11-01 05:15:58,350097,2149,60015,7
ORD06880,2023-02-07 10:41:10,6531444,4346,46631,2
ORD06881,2017-04-08 03:49:30,561310,7859,12693,7
ORD06881,2017-04-08 03:49:30,561310,7859,80313,4
ORD06881,2017-04-08 03:49:30,561310,7859,18110,4
ORD06881,2017-04-08 03:49:30,561310,7859,12869,3
ORD06881,2017-04-08 03:49:30,561310,7859,18392,6
ORD06881,2017-04-08 03:49:30,561310,7859,39855,2
ORD06882,2021-03-06 21:40:12,6530319,7859,93763,2
ORD06883,2021-03-30 08:17:57,51215,4950,64384,1
ORD06883,2021-03-30 08:17:57,51215,4950,18571,8
ORD06883,2021-03-30 08:17:57,51215,4950,99789,9
ORD06883,2021-03-30 08:17:57,51215,4950,58925,1
ORD06884,2016-10-01 02:56:33,104537,7859,93104,5
ORD06884,2016-10-01 02:56:33,104537,7859,28711,1
ORD06885,2017-11-11 13:56:30,293006,4346,58925,5
ORD06885,2017-11-11 13:56:30,293006,4346,43159,3
ORD06885,2017-11-11 13:56:30,293006,4346,42606,3
ORD06885,2017-11-11 13:56:30,293006,4346,52107,1
ORD06885,2017-11-11 13:56:30,293006,4346,86213,8
ORD06885,2017-11-11 13:56:30,293006,4346,39299,2
ORD06886,2021-05-19 09:49:19,930024,2149,16102,7
ORD06886,2021-05-19 09:49:19,930024,2149,28711,9
ORD06886,2021-05-19 09:49:19,930024,2149,45222,4
ORD06886,2021-05-19 09:49:19,930024,2149,76557,7
ORD06886,2021-05-19 09:49:19,930024,2149,45920,1
ORD06886,2021-05-19 09:49:19,930024,2149,62921,7
ORD06887,2018-12-14 02:44:29,104468,4346,83744,6
ORD06887,2018-12-14 02:44:29,104468,4346,54131,4
ORD06888,2022-10-14 08:03:45,512471,4346,36736,7
ORD06889,2021-09-27 08:46:41,512038,4346,80313,2
ORD06890,2020-10-30 10:28:54,104272,4950,32399,8
ORD06890,2020-10-30 10:28:54,104272,4950,52107,9
ORD06890,2020-10-30 10:28:54,104272,4950,28711,2
ORD06891,2017-03-12 12:02:08,6531444,4950,16102,8
ORD06891,2017-03-12 12:02:08,6531444,4950,92798,9
ORD06891,2017-03-12 12:02:08,6531444,4950,16655,7
ORD06892,2020-02-02 07:41:04,350095,2149,52107,2
ORD06892,2020-02-02 07:41:04,350095,2149,76557,2
ORD06892,2020-02-02 07:41:04,350095,2149,14499,7
ORD06893,2019-12-15 21:24:46,6292783,2149,19692,7
ORD06893,2019-12-15 21:24:46,6292783,2149,75733,9
ORD06893,2019-12-15 21:24:46,6292783,2149,54064,5
ORD06893,2019-12-15 21:24:46,6292783,2149,43827,4
ORD06894,2015-11-06 21:37:09,6292783,4950,39299,9
ORD06894,2015-11-06 21:37:09,6292783,4950,54131,3
ORD06895,2019-03-04 00:59:33,6532084,7859,93104,5
ORD06896,2022-11-12 14:49:47,6291053,4346,65766,2
ORD06896,2022-11-12 14:49:47,6291053,4346,16910,5
ORD06896,2022-11-12 14:49:47,6291053,4346,44766,7
ORD06896,2022-11-12 14:49:47,6291053,4346,58984,8
ORD06897,2020-02-17 22:03:34,990081,4346,46212,8
ORD06897,2020-02-17 22:03:34,990081,4346,88069,4
ORD06898,2019-03-02 10:58:02,422278,7859,99912,1
ORD06898,2019-03-02 10:58:02,422278,7859,60993,5
ORD06898,2019-03-02 10:58:02,422278,7859,18392,2
ORD06898,2019-03-02 10:58:02,422278,7859,69150,9
ORD06899,2020-01-10 07:17:51,6291625,7859,75733,4
ORD06900,2020-02-25 22:18:58,53975,4950,60015,10
ORD06901,2024-06-08 22:30:53,104531,2149,64045,2
ORD06901,2024-06-08 22:30:53,104531,2149,54064,6
ORD06901,2024-06-08 22:30:53,104531,2149,32399,7
ORD06902,2019-06-06 16:35:03,194858,4346,32399,8
ORD06903,2021-07-10 21:38:56,990081,2149,69735,3
ORD06903,2021-07-10 21:38:56,990081,2149,76235,9
ORD06903,2021-07-10 21:38:56,990081,2149,43159,6
ORD06903,2021-07-10 21:38:56,990081,2149,58925,2
ORD06903,2021-07-10 21:38:56,990081,2149,97054,3
ORD06903,2021-07-10 21:38:56,990081,2149,58984,10
ORD06904,2021-01-17 11:48:00,151238,2149,16655,7
ORD06904,2021-01-17 11:48:00,151238,2149,18110,9
ORD06904,2021-01-17 11:48:00,151238,2149,75318,2
ORD06904,2021-01-17 11:48:00,151238,2149,12200,9
ORD06904,2021-01-17 11:48:00,151238,2149,92798,7
ORD06904,2021-01-17 11:48:00,151238,2149,12869,3
ORD06905,2016-03-11 15:14:18,54481,4950,99912,5
ORD06905,2016-03-11 15:14:18,54481,4950,70713,4
ORD06905,2016-03-11 15:14:18,54481,4950,18392,2
ORD06905,2016-03-11 15:14:18,54481,4950,18392,10
ORD06905,2016-03-11 15:14:18,54481,4950,92798,8
ORD06906,2023-10-04 20:34:40,561310,2149,13561,1
ORD06906,2023-10-04 20:34:40,561310,2149,48467,2
ORD06907,2021-03-19 02:57:44,104468,7859,86213,2
ORD06907,2021-03-19 02:57:44,104468,7859,16910,2
ORD06907,2021-03-19 02:57:44,104468,7859,28711,8
ORD06907,2021-03-19 02:57:44,104468,7859,69735,1
ORD06907,2021-03-19 02:57:44,104468,7859,20965,2
ORD06907,2021-03-19 02:57:44,104468,7859,46631,8
ORD06908,2018-08-17 05:11:20,194858,7859,92798,6
ORD06909,2022-01-24 09:54:26,104531,7859,62921,4
ORD06909,2022-01-24 09:54:26,104531,7859,60015,9
ORD06909,2022-01-24 09:54:26,104531,7859,90356,4
ORD06910,2020-09-12 05:59:31,291459,7859,26371,7
ORD06910,2020-09-12 05:59:31,291459,7859,16776,1
ORD06910,2020-09-12 05:59:31,291459,7859,65766,7
ORD06910,2020-09-12 05:59:31,291459,7859,35658,7
ORD06910,2020-09-12 05:59:31,291459,7859,32299,1
ORD06911,2017-09-03 04:03:00,512269,7859,99789,5
ORD06911,2017-09-03 04:03:00,512269,7859,14499,6
ORD06911,2017-09-03 04:03:00,512269,7859,20965,7
ORD06911,2017-09-03 04:03:00,512269,7859,93763,7
ORD06911,2017-09-03 04:03:00,512269,7859,32299,7
ORD06911,2017-09-03 04:03:00,512269,7859,62921,4
ORD06912,2019-03-04 18:15:51,202762,2149,11802,9
ORD06912,2019-03-04 18:15:51,202762,2149,28711,6
ORD06912,2019-03-04 18:15:51,202762,2149,63351,4
ORD06912,2019-03-04 18:15:51,202762,2149,52107,8
ORD06913,2022-11-04 10:44:33,194298,2149,20965,4
ORD06913,2022-11-04 10:44:33,194298,2149,26371,8
ORD06913,2022-11-04 10:44:33,194298,2149,13748,3
ORD06914,2017-01-25 16:14:56,6293831,4950,12200,8
ORD06914,2017-01-25 16:14:56,6293831,4950,99912,4
ORD06914,2017-01-25 16:14:56,6293831,4950,18110,2
ORD06915,2024-01-29 05:11:40,194298,2149,20729,9
ORD06915,2024-01-29 05:11:40,194298,2149,43827,8
ORD06915,2024-01-29 05:11:40,194298,2149,42606,4
ORD06915,2024-01-29 05:11:40,194298,2149,60015,6
ORD06915,2024-01-29 05:11:40,194298,2149,43827,7
ORD06915,2024-01-29 05:11:40,194298,2149,93104,4
ORD06916,2022-04-04 17:44:10,54628,7859,16776,8
ORD06916,2022-04-04 17:44:10,54628,7859,12200,7
ORD06917,2023-11-26 17:30:02,54157,2149,18571,7
ORD06917,2023-11-26 17:30:02,54157,2149,28711,5
ORD06917,2023-11-26 17:30:02,54157,2149,62921,3
ORD06917,2023-11-26 17:30:02,54157,2149,18392,8
ORD06918,2021-01-29 21:17:05,6293831,4950,93104,5
ORD06918,2021-01-29 21:17:05,6293831,4950,65680,3
ORD06918,2021-01-29 21:17:05,6293831,4950,76557,5
ORD06918,2021-01-29 21:17:05,6293831,4950,54131,3
ORD06919,2022-02-01 04:26:22,6190687,9342,20729,10
ORD06919,2022-02-01 04:26:22,6190687,9342,63351,3
ORD06919,2022-02-01 04:26:22,6190687,9342,20965,1
ORD06919,2022-02-01 04:26:22,6190687,9342,36309,4
ORD06919,2022-02-01 04:26:22,6190687,9342,99912,2
ORD06919,2022-02-01 04:26:22,6190687,9342,13561,7
ORD06920,2020-07-23 19:05:57,512471,2149,69150,1
ORD06920,2020-07-23 19:05:57,512471,2149,12695,1
ORD06920,2020-07-23 19:05:57,512471,2149,86213,1
ORD06920,2020-07-23 19:05:57,512471,2149,70713,3
ORD06921,2016-08-10 17:33:28,422310,7859,29830,7
ORD06921,2016-08-10 17:33:28,422310,7859,83969,3
ORD06921,2016-08-10 17:33:28,422310,7859,33483,8
ORD06921,2016-08-10 17:33:28,422310,7859,64384,6
ORD06922,2023-12-01 12:25:43,512038,2149,39299,4
ORD06923,2017-12-31 13:48:04,6293831,7859,18110,7
ORD06923,2017-12-31 13:48:04,6293831,7859,76557,1
ORD06923,2017-12-31 13:48:04,6293831,7859,58984,1
ORD06924,2024-03-19 04:14:51,6293831,2149,99789,8
ORD06924,2024-03-19 04:14:51,6293831,2149,43827,6
ORD06924,2024-03-19 04:14:51,6293831,2149,76235,6
ORD06924,2024-03-19 04:14:51,6293831,2149,90038,7
ORD06925,2020-08-04 09:15:18,990081,4346,75318,2
ORD06925,2020-08-04 09:15:18,990081,4346,62921,4
ORD06925,2020-08-04 09:15:18,990081,4346,12693,5
ORD06925,2020-08-04 09:15:18,990081,4346,83744,6
ORD06925,2020-08-04 09:15:18,990081,4346,20965,7
ORD06925,2020-08-04 09:15:18,990081,4346,50764,6
ORD06926,2021-09-24 22:24:20,54157,7859,18110,10
ORD06926,2021-09-24 22:24:20,54157,7859,64384,1
ORD06927,2020-06-27 21:54:47,6293831,4950,18110,8
ORD06927,2020-06-27 21:54:47,6293831,4950,46212,4
ORD06927,2020-06-27 21:54:47,6293831,4950,76557,9
ORD06928,2022-07-16 02:02:32,203096,2149,60993,7
ORD06928,2022-07-16 02:02:32,203096,2149,97054,1
ORD06928,2022-07-16 02:02:32,203096,2149,36736,2
ORD06928,2022-07-16 02:02:32,203096,2149,16776,1
ORD06928,2022-07-16 02:02:32,203096,2149,75318,5
ORD06928,2022-07-16 02:02:32,203096,2149,52107,3
ORD06929,2020-12-02 14:33:54,422310,4950,60015,2
ORD06929,2020-12-02 14:33:54,422310,4950,28711,5
ORD06929,2020-12-02 14:33:54,422310,4950,92798,8
ORD06929,2020-12-02 14:33:54,422310,4950,16655,4
ORD06930,2017-02-11 03:51:50,203096,7859,48467,8
ORD06930,2017-02-11 03:51:50,203096,7859,83744,4
ORD06931,2019-08-16 03:38:39,501987,7859,65680,1
ORD06931,2019-08-16 03:38:39,501987,7859,20729,4
ORD06931,2019-08-16 03:38:39,501987,7859,36309,8
ORD06932,2020-02-04 18:17:56,511896,4346,76803,2
ORD06932,2020-02-04 18:17:56,511896,4346,76803,10
ORD06933,2020-11-08 19:21:14,6190179,4346,80313,2
ORD06933,2020-11-08 19:21:14,6190179,4346,33483,6
ORD06933,2020-11-08 19:21:14,6190179,4346,45222,4
ORD06933,2020-11-08 19:21:14,6190179,4346,36309,9
ORD06933,2020-11-08 19:21:14,6190179,4346,11802,5
ORD06933,2020-11-08 19:21:14,6190179,4346,39855,9
ORD06934,2017-11-17 06:23:14,194298,4346,16655,1
ORD06935,2023-03-08 01:09:36,54005,4346,99912,10
ORD06936,2022-07-15 09:07:10,6530319,2149,20965,3
ORD06936,2022-07-15 09:07:10,6530319,2149,20729,5
ORD06937,2020-02-08 04:12:48,104539,4950,32299,9
ORD06937,2020-02-08 04:12:48,104539,4950,97054,4
ORD06937,2020-02-08 04:12:48,104539,4950,39299,1
ORD06937,2020-02-08 04:12:48,104539,4950,39855,8
ORD06937,2020-02-08 04:12:48,104539,4950,97054,8
ORD06937,2020-02-08 04:12:48,104539,4950,64045,10
ORD06938,2024-04-04 23:50:01,6531520,2149,65680,1
ORD06938,2024-04-04 23:50:01,6531520,2149,99912,10
ORD06939,2018-01-25 04:59:56,54005,7859,45920,4
ORD06940,2017-04-25 03:18:12,54481,7859,62921,7
ORD06940,2017-04-25 03:18:12,54481,7859,76557,2
ORD06941,2016-07-21 23:22:03,54005,7859,58984,3
ORD06941,2016-07-21 23:22:03,54005,7859,97054,3
ORD06941,2016-07-21 23:22:03,54005,7859,42745,7
ORD06942,2020-05-05 00:07:51,512408,4950,16776,4
ORD06942,2020-05-05 00:07:51,512408,4950,52107,4
ORD06942,2020-05-05 00:07:51,512408,4950,26371,10
ORD06943,2017-07-25 19:15:59,291459,7859,22688,1
ORD06944,2019-08-16 07:31:02,104537,2149,42606,8
ORD06945,2020-03-10 10:26:43,512228,7859,54064,9
ORD06945,2020-03-10 10:26:43,512228,7859,46212,1
ORD06945,2020-03-10 10:26:43,512228,7859,82082,2
ORD06945,2020-03-10 10:26:43,512228,7859,63351,2
ORD06945,2020-03-10 10:26:43,512228,7859,93104,6
ORD06945,2020-03-10 10:26:43,512228,7859,93104,7
ORD06946,2022-10-03 09:06:08,6531444,4346,12200,1
ORD06947,2023-07-05 15:15:27,53975,2149,43159,5
ORD06947,2023-07-05 15:15:27,53975,2149,99912,10
ORD06947,2023-07-05 15:15:27,53975,2149,29830,2
ORD06947,2023-07-05 15:15:27,53975,2149,69735,7
ORD06947,2023-07-05 15:15:27,53975,2149,12869,2
ORD06948,2017-10-29 06:26:17,6291625,4346,20729,8
ORD06948,2017-10-29 06:26:17,6291625,4346,65680,1
ORD06948,2017-10-29 06:26:17,6291625,4346,28711,2
ORD06948,2017-10-29 06:26:17,6291625,4346,45222,6
ORD06949,2019-07-23 04:25:28,53975,2149,54064,5
ORD06949,2019-07-23 04:25:28,53975,2149,20729,7
ORD06949,2019-07-23 04:25:28,53975,2149,13748,6
ORD06950,2018-01-12 16:44:26,202762,4346,16102,1
ORD06950,2018-01-12 16:44:26,202762,4346,76557,10
ORD06950,2018-01-12 16:44:26,202762,4346,45222,2
ORD06950,2018-01-12 16:44:26,202762,4346,16655,4
ORD06950,2018-01-12 16:44:26,202762,4346,65766,9
ORD06951,2017-12-18 18:32:39,512182,7859,69150,4
ORD06951,2017-12-18 18:32:39,512182,7859,69735,10
ORD06951,2017-12-18 18:32:39,512182,7859,54262,5
ORD06952,2018-12-16 09:31:20,6532084,4950,83744,7
ORD06952,2018-12-16 09:31:20,6532084,4950,20729,10
ORD06952,2018-12-16 09:31:20,6532084,4950,16776,2
ORD06953,2021-01-21 11:59:51,511852,4950,18571,6
ORD06953,2021-01-21 11:59:51,511852,4950,83969,4
ORD06954,2023-11-22 06:58:17,51215,2149,97054,6
ORD06954,2023-11-22 06:58:17,51215,2149,76235,1
ORD06954,2023-11-22 06:58:17,51215,2149,86213,2
ORD06954,2023-11-22 06:58:17,51215,2149,18571,8
ORD06954,2023-11-22 06:58:17,51215,2149,11802,6
ORD06954,2023-11-22 06:58:17,51215,2149,18110,1
ORD06955,2019-11-22 03:51:52,54609,2149,26371,1
ORD06955,2019-11-22 03:51:52,54609,2149,60015,9
ORD06955,2019-11-22 03:51:52,54609,2149,13561,8
ORD06955,2019-11-22 03:51:52,54609,2149,82082,3
ORD06956,2020-08-10 15:20:43,561255,4950,64045,5
ORD06956,2020-08-10 15:20:43,561255,4950,45920,8
ORD06956,2020-08-10 15:20:43,561255,4950,29830,5
ORD06956,2020-08-10 15:20:43,561255,4950,75733,6
ORD06956,2020-08-10 15:20:43,561255,4950,28711,5
ORD06956,2020-08-10 15:20:43,561255,4950,58925,1
ORD06957,2019-02-08 03:05:49,422278,4346,62921,6
ORD06957,2019-02-08 03:05:49,422278,4346,35658,6
ORD06957,2019-02-08 03:05:49,422278,4346,20965,2
ORD06957,2019-02-08 03:05:49,422278,4346,12693,7
ORD06957,2019-02-08 03:05:49,422278,4346,88069,9
ORD06957,2019-02-08 03:05:49,422278,4346,43827,8
ORD06958,2017-10-08 00:50:28,104708,4950,32299,3
ORD06958,2017-10-08 00:50:28,104708,4950,63351,2
ORD06959,2021-01-12 03:19:43,151238,4950,43159,4
ORD06959,2021-01-12 03:19:43,151238,4950,82082,5
ORD06960,2021-10-30 17:50:33,53980,7859,69735,8
ORD06961,2020-03-14 15:41:16,6530319,2149,93763,8
ORD06961,2020-03-14 15:41:16,6530319,2149,36736,7
ORD06961,2020-03-14 15:41:16,6530319,2149,43159,5
ORD06961,2020-03-14 15:41:16,6530319,2149,60015,10
ORD06961,2020-03-14 15:41:16,6530319,2149,63351,6
ORD06961,2020-03-14 15:41:16,6530319,2149,76803,4
ORD06962,2018-05-06 12:07:41,6293445,7859,62921,7
ORD06962,2018-05-06 12:07:41,6293445,7859,69735,8
ORD06962,2018-05-06 12:07:41,6293445,7859,93763,8
ORD06962,2018-05-06 12:07:41,6293445,7859,86213,7
ORD06962,2018-05-06 12:07:41,6293445,7859,43827,5
ORD06962,2018-05-06 12:07:41,6293445,7859,88069,7
ORD06963,2017-11-06 11:18:27,30488,7859,65766,10
ORD06963,2017-11-06 11:18:27,30488,7859,46631,3
ORD06963,2017-11-06 11:18:27,30488,7859,83744,5
ORD06963,2017-11-06 11:18:27,30488,7859,83969,7
ORD06964,2022-09-17 00:17:53,350097,4346,33483,7
ORD06964,2022-09-17 00:17:53,350097,4346,12693,6
ORD06965,2019-01-02 04:18:48,6293445,2149,63351,10
ORD06965,2019-01-02 04:18:48,6293445,2149,70713,2
ORD06965,2019-01-02 04:18:48,6293445,2149,33483,5
ORD06966,2018-05-28 04:13:57,54481,4346,48467,9
ORD06966,2018-05-28 04:13:57,54481,4346,42745,6
ORD06966,2018-05-28 04:13:57,54481,4346,20965,7
ORD06967,2016-01-04 12:50:44,990081,4950,90038,6
ORD06967,2016-01-04 12:50:44,990081,4950,12693,6
ORD06967,2016-01-04 12:50:44,990081,4950,18571,5
ORD06968,2024-05-15 11:24:43,54371,2149,62921,4
ORD06968,2024-05-15 11:24:43,54371,2149,54064,10
ORD06969,2016-04-05 22:28:46,422707,4950,13561,2
ORD06969,2016-04-05 22:28:46,422707,4950,45222,6
ORD06969,2016-04-05 22:28:46,422707,4950,60993,2
ORD06969,2016-04-05 22:28:46,422707,4950,19692,8
ORD06970,2016-12-17 20:00:15,512182,7859,22688,1
ORD06971,2016-03-31 17:01:31,6291053,4950,70713,1
ORD06971,2016-03-31 17:01:31,6291053,4950,43159,5
ORD06972,2021-01-28 10:17:16,202926,4950,52107,10
ORD06972,2021-01-28 10:17:16,202926,4950,54064,6
ORD06972,2021-01-28 10:17:16,202926,4950,22688,4
ORD06973,2020-11-23 13:40:12,6291053,7859,69150,6
ORD06974,2022-12-28 02:26:05,512471,4346,32399,1
ORD06974,2022-12-28 02:26:05,512471,4346,60015,10
ORD06974,2022-12-28 02:26:05,512471,4346,16102,6
ORD06974,2022-12-28 02:26:05,512471,4346,65680,10
ORD06975,2017-07-29 21:01:40,104537,4950,22688,2
ORD06975,2017-07-29 21:01:40,104537,4950,54131,7
ORD06975,2017-07-29 21:01:40,104537,4950,54064,4
ORD06976,2021-08-19 18:09:49,512471,4346,18392,7
ORD06976,2021-08-19 18:09:49,512471,4346,46212,5
ORD06976,2021-08-19 18:09:49,512471,4346,16910,8
ORD06976,2021-08-19 18:09:49,512471,4346,50764,7
ORD06977,2018-04-06 23:27:51,151238,4346,75318,10
ORD06978,2019-01-10 11:34:56,194298,4346,13561,5
ORD06978,2019-01-10 11:34:56,194298,4346,35658,1
ORD06978,2019-01-10 11:34:56,194298,4346,18110,9
ORD06979,2017-08-04 12:56:39,6291625,4950,36309,4
ORD06979,2017-08-04 12:56:39,6291625,4950,46631,9
ORD06980,2018-04-23 23:34:40,194364,7859,86213,5
ORD06980,2018-04-23 23:34:40,194364,7859,45920,8
ORD06980,2018-04-23 23:34:40,194364,7859,13561,5
ORD06981,2019-06-09 09:11:34,54157,7859,58984,7
ORD06981,2019-06-09 09:11:34,54157,7859,76557,2
ORD06981,2019-06-09 09:11:34,54157,7859,97054,5
ORD06981,2019-06-09 09:11:34,54157,7859,99912,10
ORD06981,2019-06-09 09:11:34,54157,7859,52107,9
ORD06981,2019-06-09 09:11:34,54157,7859,62921,9
ORD06982,2021-07-27 08:03:19,512228,2149,42745,6
ORD06982,2021-07-27 08:03:19,512228,2149,20965,1
ORD06982,2021-07-27 08:03:19,512228,2149,35658,9
ORD06982,2021-07-27 08:03:19,512228,2149,16910,4
ORD06983,2018-09-06 17:59:54,512408,4346,42606,5
ORD06983,2018-09-06 17:59:54,512408,4346,60015,5
ORD06983,2018-09-06 17:59:54,512408,4346,76557,10
ORD06983,2018-09-06 17:59:54,512408,4346,90038,1
ORD06983,2018-09-06 17:59:54,512408,4346,29830,7
ORD06984,2019-07-04 19:10:19,6293445,2149,76803,5
ORD06984,2019-07-04 19:10:19,6293445,2149,16655,5
ORD06985,2020-04-22 04:46:43,6531520,4950,46212,2
ORD06985,2020-04-22 04:46:43,6531520,4950,69150,6
ORD06986,2022-12-17 05:00:59,194858,2149,12200,3
ORD06986,2022-12-17 05:00:59,194858,2149,20965,6
ORD06986,2022-12-17 05:00:59,194858,2149,69735,3
ORD06987,2020-11-16 22:03:23,104708,7859,36736,4
ORD06987,2020-11-16 22:03:23,104708,7859,44766,6
ORD06987,2020-11-16 22:03:23,104708,7859,86820,9
ORD06987,2020-11-16 22:03:23,104708,7859,58984,7
ORD06988,2020-12-21 14:56:54,6530319,2149,18110,1
ORD06988,2020-12-21 14:56:54,6530319,2149,76235,10
ORD06988,2020-12-21 14:56:54,6530319,2149,16910,6
ORD06988,2020-12-21 14:56:54,6530319,2149,12693,1
ORD06988,2020-12-21 14:56:54,6530319,2149,82082,5
ORD06988,2020-12-21 14:56:54,6530319,2149,93104,7
ORD06989,2019-03-22 23:38:41,512182,4346,58984,6
ORD06989,2019-03-22 23:38:41,512182,4346,93104,3
ORD06989,2019-03-22 23:38:41,512182,4346,86213,8
ORD06989,2019-03-22 23:38:41,512182,4346,80313,4
ORD06989,2019-03-22 23:38:41,512182,4346,76235,5
ORD06989,2019-03-22 23:38:41,512182,4346,86213,9
ORD06990,2021-03-30 11:09:19,293006,7859,58984,8
ORD06991,2016-06-09 07:10:04,104708,4950,52107,4
ORD06991,2016-06-09 07:10:04,104708,4950,52107,5
ORD06991,2016-06-09 07:10:04,104708,4950,60015,5
ORD06991,2016-06-09 07:10:04,104708,4950,83969,6
ORD06991,2016-06-09 07:10:04,104708,4950,18110,8
ORD06992,2022-10-28 01:50:18,194873,2149,19692,1
ORD06992,2022-10-28 01:50:18,194873,2149,90038,9
ORD06992,2022-10-28 01:50:18,194873,2149,45222,5
ORD06992,2022-10-28 01:50:18,194873,2149,88069,9
ORD06992,2022-10-28 01:50:18,194873,2149,92798,9
ORD06992,2022-10-28 01:50:18,194873,2149,45920,2
ORD06993,2022-02-27 04:29:59,511896,2149,76235,9
ORD06993,2022-02-27 04:29:59,511896,2149,28711,5
ORD06993,2022-02-27 04:29:59,511896,2149,35658,5
ORD06994,2020-04-28 13:17:56,512038,4346,18110,6
ORD06994,2020-04-28 13:17:56,512038,4346,35658,5
ORD06994,2020-04-28 13:17:56,512038,4346,75318,9
ORD06994,2020-04-28 13:17:56,512038,4346,45920,5
ORD06994,2020-04-28 13:17:56,512038,4346,18110,2
ORD06994,2020-04-28 13:17:56,512038,4346,13748,5
ORD06995,2017-07-20 03:26:29,6531444,7859,76235,6
ORD06995,2017-07-20 03:26:29,6531444,7859,13748,1
ORD06995,2017-07-20 03:26:29,6531444,7859,12869,3
ORD06995,2017-07-20 03:26:29,6531444,7859,45222,1
ORD06996,2020-11-20 23:01:11,561310,2149,19692,4
ORD06997,2024-03-01 20:38:20,934643,2149,52107,6
ORD06997,2024-03-01 20:38:20,934643,2149,75733,10
ORD06998,2024-09-20 09:46:13,512269,2149,69735,4
ORD06998,2024-09-20 09:46:13,512269,2149,36736,1
ORD06999,2020-06-06 22:26:36,291459,4950,16910,9
ORD06999,2020-06-06 22:26:36,291459,4950,36736,3
ORD06999,2020-06-06 22:26:36,291459,4950,75733,4
ORD06999,2020-06-06 22:26:36,291459,4950,20729,2
ORD07000,2018-10-08 08:21:11,512182,7859,46631,6
ORD07000,2018-10-08 08:21:11,512182,7859,97054,10
ORD07000,2018-10-08 08:21:11,512182,7859,14499,6
ORD07000,2018-10-08 08:21:11,512182,7859,70713,1
ORD07000,2018-10-08 08:21:11,512182,7859,45222,1
ORD07000,2018-10-08 08:21:11,512182,7859,13561,10
ORD07001,2023-03-06 18:17:46,6532084,2149,14499,9
ORD07001,2023-03-06 18:17:46,6532084,2149,44766,9
ORD07001,2023-03-06 18:17:46,6532084,2149,43827,4
ORD07001,2023-03-06 18:17:46,6532084,2149,16655,7
ORD07001,2023-03-06 18:17:46,6532084,2149,97054,6
ORD07001,2023-03-06 18:17:46,6532084,2149,12693,4
ORD07002,2019-03-20 11:22:47,6190179,7859,45222,2
ORD07002,2019-03-20 11:22:47,6190179,7859,20729,9
ORD07002,2019-03-20 11:22:47,6190179,7859,63351,6
ORD07003,2022-09-24 17:43:37,6291625,2149,60993,2
ORD07003,2022-09-24 17:43:37,6291625,2149,48467,5
ORD07003,2022-09-24 17:43:37,6291625,2149,99789,9
ORD07003,2022-09-24 17:43:37,6291625,2149,32399,2
ORD07003,2022-09-24 17:43:37,6291625,2149,42606,5
ORD07003,2022-09-24 17:43:37,6291625,2149,22688,2
ORD07004,2020-06-10 04:46:38,291459,4950,60015,2
ORD07004,2020-06-10 04:46:38,291459,4950,18110,2
ORD07004,2020-06-10 04:46:38,291459,4950,39855,9
ORD07004,2020-06-10 04:46:38,291459,4950,54262,8
ORD07005,2018-10-10 09:09:34,54371,4950,65680,7
ORD07005,2018-10-10 09:09:34,54371,4950,20729,3
ORD07005,2018-10-10 09:09:34,54371,4950,99912,6
ORD07005,2018-10-10 09:09:34,54371,4950,97054,3
ORD07005,2018-10-10 09:09:34,54371,4950,20729,10
ORD07006,2018-01-31 13:57:28,151238,9342,12693,10
ORD07006,2018-01-31 13:57:28,151238,9342,46631,1
ORD07006,2018-01-31 13:57:28,151238,9342,19692,6
ORD07006,2018-01-31 13:57:28,151238,9342,69150,6
ORD07006,2018-01-31 13:57:28,151238,9342,76557,9
ORD07006,2018-01-31 13:57:28,151238,9342,54064,7
ORD07007,2019-01-22 17:31:20,54628,2149,86820,1
ORD07007,2019-01-22 17:31:20,54628,2149,45920,3
ORD07008,2016-08-11 06:48:48,561310,7859,86820,1
ORD07008,2016-08-11 06:48:48,561310,7859,50764,10
ORD07008,2016-08-11 06:48:48,561310,7859,18571,3
ORD07008,2016-08-11 06:48:48,561310,7859,33483,2
ORD07008,2016-08-11 06:48:48,561310,7859,12693,10
ORD07008,2016-08-11 06:48:48,561310,7859,99912,8
ORD07009,2016-12-08 03:00:26,6190179,4950,76557,8
ORD07010,2020-01-31 07:32:34,6190687,4346,44766,7
ORD07011,2019-10-26 22:37:11,990081,4950,18571,2
